timestamp,price,hour,weekday,month,lag_1,lag_24,lag_168
2021-01-12 05:00:00,27.0,5,1,1,24.14,37.29,27.79
2021-01-12 06:00:00,35.03,6,1,1,27.0,41.41,29.81
2021-01-12 07:00:00,40.14,7,1,1,35.03,42.78,35.78
2021-01-12 08:00:00,54.51,8,1,1,40.14,52.58,53.64
2021-01-12 09:00:00,60.64,9,1,1,54.51,57.25,60.0
2021-01-12 10:00:00,54.96,10,1,1,60.64,50.45,60.12
2021-01-12 11:00:00,56.5,11,1,1,54.96,50.41,61.18
2021-01-12 12:00:00,55.34,12,1,1,56.5,50.21,62.46
2021-01-12 13:00:00,50.1,13,1,1,55.34,46.09,61.48
2021-01-12 14:00:00,48.05,14,1,1,50.1,45.06,62.29
2021-01-12 15:00:00,48.04,15,1,1,48.05,48.76,62.04
2021-01-12 16:00:00,52.01,16,1,1,48.04,50.25,62.51
2021-01-12 17:00:00,61.06,17,1,1,52.01,43.28,64.26
2021-01-12 18:00:00,64.12,18,1,1,61.06,44.98,65.6
2021-01-12 19:00:00,60.4,19,1,1,64.12,42.93,60.13
2021-01-12 20:00:00,50.45,20,1,1,60.4,39.71,54.66
2021-01-12 21:00:00,41.79,21,1,1,50.45,37.11,40.78
2021-01-12 22:00:00,40.71,22,1,1,41.79,34.24,39.6
2021-01-12 23:00:00,37.75,23,1,1,40.71,33.21,32.06
2021-01-13 00:00:00,34.62,0,2,1,37.75,27.39,29.21
2021-01-13 01:00:00,33.03,1,2,1,34.62,19.43,29.83
2021-01-13 02:00:00,32.43,2,2,1,33.03,15.82,28.72
2021-01-13 03:00:00,31.58,3,2,1,32.43,19.0,28.11
2021-01-13 04:00:00,30.84,4,2,1,31.58,24.14,27.98
2021-01-13 05:00:00,31.68,5,2,1,30.84,27.0,28.16
2021-01-13 06:00:00,36.81,6,2,1,31.68,35.03,29.0
2021-01-13 07:00:00,41.87,7,2,1,36.81,40.14,30.72
2021-01-13 08:00:00,50.28,8,2,1,41.87,54.51,35.54
2021-01-13 09:00:00,56.14,9,2,1,50.28,60.64,39.18
2021-01-13 10:00:00,52.05,10,2,1,56.14,54.96,41.88
2021-01-13 11:00:00,62.78,11,2,1,52.05,56.5,46.07
2021-01-13 12:00:00,64.12,12,2,1,62.78,55.34,45.27
2021-01-13 13:00:00,62.0,13,2,1,64.12,50.1,46.21
2021-01-13 14:00:00,64.1,14,2,1,62.0,48.05,47.35
2021-01-13 15:00:00,62.86,15,2,1,64.1,48.04,51.31
2021-01-13 16:00:00,64.76,16,2,1,62.86,52.01,54.9
2021-01-13 17:00:00,68.47,17,2,1,64.76,61.06,58.4
2021-01-13 18:00:00,67.65,18,2,1,68.47,64.12,59.93
2021-01-13 19:00:00,69.39,19,2,1,67.65,60.4,55.67
2021-01-13 20:00:00,57.92,20,2,1,69.39,50.45,50.25
2021-01-13 21:00:00,50.25,21,2,1,57.92,41.79,39.84
2021-01-13 22:00:00,50.47,22,2,1,50.25,40.71,39.93
2021-01-13 23:00:00,46.35,23,2,1,50.47,37.75,38.7
2021-01-14 00:00:00,38.03,0,3,1,46.35,34.62,32.5
2021-01-14 01:00:00,44.16,1,3,1,38.03,33.03,43.08
2021-01-14 02:00:00,44.17,2,3,1,44.16,32.43,40.9
2021-01-14 03:00:00,36.98,3,3,1,44.17,31.58,39.19
2021-01-14 04:00:00,39.44,4,3,1,36.98,30.84,39.78
2021-01-14 05:00:00,45.87,5,3,1,39.44,31.68,41.28
2021-01-14 06:00:00,80.04,6,3,1,45.87,36.81,45.54
2021-01-14 07:00:00,82.36,7,3,1,80.04,41.87,55.97
2021-01-14 08:00:00,121.63,8,3,1,82.36,50.28,67.8
2021-01-14 09:00:00,91.0,9,3,1,121.63,56.14,84.43
2021-01-14 10:00:00,89.27,10,3,1,91.0,52.05,83.86
2021-01-14 11:00:00,89.63,11,3,1,89.27,62.78,82.44
2021-01-14 12:00:00,91.05,12,3,1,89.63,64.12,85.99
2021-01-14 13:00:00,88.91,13,3,1,91.05,62.0,84.71
2021-01-14 14:00:00,89.24,14,3,1,88.91,64.1,82.29
2021-01-14 15:00:00,86.04,15,3,1,89.24,62.86,78.62
2021-01-14 16:00:00,99.07,16,3,1,86.04,64.76,81.57
2021-01-14 17:00:00,99.94,17,3,1,99.07,68.47,89.68
2021-01-14 18:00:00,103.14,18,3,1,99.94,67.65,99.91
2021-01-14 19:00:00,92.38,19,3,1,103.14,69.39,84.62
2021-01-14 20:00:00,87.7,20,3,1,92.38,57.92,77.79
2021-01-14 21:00:00,74.58,21,3,1,87.7,50.25,65.2
2021-01-14 22:00:00,62.74,22,3,1,74.58,50.47,59.33
2021-01-14 23:00:00,62.01,23,3,1,62.74,46.35,58.26
2021-01-15 00:00:00,55.6,0,4,1,62.01,38.03,50.99
2021-01-15 01:00:00,48.98,1,4,1,55.6,44.16,49.31
2021-01-15 02:00:00,47.49,2,4,1,48.98,44.17,47.38
2021-01-15 03:00:00,46.22,3,4,1,47.49,36.98,45.78
2021-01-15 04:00:00,45.3,4,4,1,46.22,39.44,44.51
2021-01-15 05:00:00,46.85,5,4,1,45.3,45.87,45.69
2021-01-15 06:00:00,109.92,6,4,1,46.85,80.04,50.33
2021-01-15 07:00:00,109.91,7,4,1,109.92,82.36,59.71
2021-01-15 08:00:00,80.04,8,4,1,109.91,121.63,79.56
2021-01-15 09:00:00,96.64,9,4,1,80.04,91.0,103.54
2021-01-15 10:00:00,100.16,10,4,1,96.64,89.27,107.8
2021-01-15 11:00:00,99.94,11,4,1,100.16,89.63,107.32
2021-01-15 12:00:00,89.11,12,4,1,99.94,91.05,104.26
2021-01-15 13:00:00,81.2,13,4,1,89.11,88.91,99.91
2021-01-15 14:00:00,78.52,14,4,1,81.2,89.24,95.27
2021-01-15 15:00:00,79.04,15,4,1,78.52,86.04,92.72
2021-01-15 16:00:00,78.87,16,4,1,79.04,99.07,95.42
2021-01-15 17:00:00,84.02,17,4,1,78.87,99.94,95.0
2021-01-15 18:00:00,99.5,18,4,1,84.02,103.14,110.0
2021-01-15 19:00:00,98.02,19,4,1,99.5,92.38,99.95
2021-01-15 20:00:00,95.01,20,4,1,98.02,87.7,80.12
2021-01-15 21:00:00,77.2,21,4,1,95.01,74.58,61.48
2021-01-15 22:00:00,67.18,22,4,1,77.2,62.74,59.43
2021-01-15 23:00:00,62.62,23,4,1,67.18,62.01,56.22
2021-01-16 00:00:00,53.7,0,5,1,62.62,55.6,50.48
2021-01-16 01:00:00,53.09,1,5,1,53.7,48.98,47.58
2021-01-16 02:00:00,51.65,2,5,1,53.09,47.49,47.04
2021-01-16 03:00:00,49.88,3,5,1,51.65,46.22,46.48
2021-01-16 04:00:00,48.45,4,5,1,49.88,45.3,47.67
2021-01-16 05:00:00,48.09,5,5,1,48.45,46.85,48.04
2021-01-16 06:00:00,47.35,6,5,1,48.09,109.92,47.77
2021-01-16 07:00:00,48.0,7,5,1,47.35,109.91,48.26
2021-01-16 08:00:00,51.43,8,5,1,48.0,80.04,52.16
2021-01-16 09:00:00,78.64,9,5,1,51.43,96.64,58.11
2021-01-16 10:00:00,79.92,10,5,1,78.64,100.16,64.68
2021-01-16 11:00:00,76.74,11,5,1,79.92,99.94,65.61
2021-01-16 12:00:00,73.36,12,5,1,76.74,89.11,65.89
2021-01-16 13:00:00,73.39,13,5,1,73.36,81.2,64.97
2021-01-16 14:00:00,85.22,14,5,1,73.39,78.52,60.55
2021-01-16 15:00:00,51.98,15,5,1,85.22,79.04,58.14
2021-01-16 16:00:00,73.31,16,5,1,51.98,78.87,60.0
2021-01-16 17:00:00,81.24,17,5,1,73.31,84.02,62.78
2021-01-16 18:00:00,79.92,18,5,1,81.24,99.5,69.92
2021-01-16 19:00:00,73.4,19,5,1,79.92,98.02,69.69
2021-01-16 20:00:00,63.76,20,5,1,73.4,95.01,65.77
2021-01-16 21:00:00,57.47,21,5,1,63.76,77.2,49.93
2021-01-16 22:00:00,52.98,22,5,1,57.47,67.18,47.95
2021-01-16 23:00:00,51.92,23,5,1,52.98,62.62,43.47
2021-01-17 00:00:00,48.17,0,6,1,51.92,53.7,36.64
2021-01-17 01:00:00,46.49,1,6,1,48.17,53.09,38.84
2021-01-17 02:00:00,44.82,2,6,1,46.49,51.65,35.97
2021-01-17 03:00:00,44.99,3,6,1,44.82,49.88,34.35
2021-01-17 04:00:00,44.98,4,6,1,44.99,48.45,33.87
2021-01-17 05:00:00,44.38,5,6,1,44.98,48.09,33.84
2021-01-17 06:00:00,44.33,6,6,1,44.38,47.35,34.21
2021-01-17 07:00:00,45.34,7,6,1,44.33,48.0,34.03
2021-01-17 08:00:00,46.5,8,6,1,45.34,51.43,37.61
2021-01-17 09:00:00,47.42,9,6,1,46.5,78.64,39.09
2021-01-17 10:00:00,51.13,10,6,1,47.42,79.92,40.76
2021-01-17 11:00:00,54.75,11,6,1,51.13,76.74,44.16
2021-01-17 12:00:00,58.08,12,6,1,54.75,73.36,45.34
2021-01-17 13:00:00,54.58,13,6,1,58.08,73.39,44.76
2021-01-17 14:00:00,52.82,14,6,1,54.58,85.22,44.34
2021-01-17 15:00:00,49.95,15,6,1,52.82,51.98,45.45
2021-01-17 16:00:00,56.96,16,6,1,49.95,73.31,46.67
2021-01-17 17:00:00,60.6,17,6,1,56.96,81.24,50.72
2021-01-17 18:00:00,67.05,18,6,1,60.6,79.92,54.95
2021-01-17 19:00:00,72.0,19,6,1,67.05,73.4,53.34
2021-01-17 20:00:00,67.78,20,6,1,72.0,63.76,49.39
2021-01-17 21:00:00,62.45,21,6,1,67.78,57.47,46.43
2021-01-17 22:00:00,55.56,22,6,1,62.45,52.98,44.49
2021-01-17 23:00:00,52.13,23,6,1,55.56,51.92,40.07
2021-01-18 00:00:00,46.9,0,0,1,52.13,48.17,35.88
2021-01-18 01:00:00,43.85,1,0,1,46.9,46.49,40.6
2021-01-18 02:00:00,44.37,2,0,1,43.85,44.82,39.59
2021-01-18 03:00:00,44.13,3,0,1,44.37,44.99,37.78
2021-01-18 04:00:00,44.47,4,0,1,44.13,44.98,35.43
2021-01-18 05:00:00,44.83,5,0,1,44.47,44.38,37.29
2021-01-18 06:00:00,58.93,6,0,1,44.83,44.33,41.41
2021-01-18 07:00:00,73.24,7,0,1,58.93,45.34,42.78
2021-01-18 08:00:00,75.77,8,0,1,73.24,46.5,52.58
2021-01-18 09:00:00,78.92,9,0,1,75.77,47.42,57.25
2021-01-18 10:00:00,75.65,10,0,1,78.92,51.13,50.45
2021-01-18 11:00:00,72.46,11,0,1,75.65,54.75,50.41
2021-01-18 12:00:00,70.51,12,0,1,72.46,58.08,50.21
2021-01-18 13:00:00,70.38,13,0,1,70.51,54.58,46.09
2021-01-18 14:00:00,71.19,14,0,1,70.38,52.82,45.06
2021-01-18 15:00:00,70.27,15,0,1,71.19,49.95,48.76
2021-01-18 16:00:00,72.22,16,0,1,70.27,56.96,50.25
2021-01-18 17:00:00,74.97,17,0,1,72.22,60.6,43.28
2021-01-18 18:00:00,76.99,18,0,1,74.97,67.05,44.98
2021-01-18 19:00:00,72.52,19,0,1,76.99,72.0,42.93
2021-01-18 20:00:00,63.24,20,0,1,72.52,67.78,39.71
2021-01-18 21:00:00,50.88,21,0,1,63.24,62.45,37.11
2021-01-18 22:00:00,51.97,22,0,1,50.88,55.56,34.24
2021-01-18 23:00:00,46.92,23,0,1,51.97,52.13,33.21
2021-01-19 00:00:00,37.83,0,1,1,46.92,46.9,27.39
2021-01-19 01:00:00,36.75,1,1,1,37.83,43.85,19.43
2021-01-19 02:00:00,35.94,2,1,1,36.75,44.37,15.82
2021-01-19 03:00:00,34.74,3,1,1,35.94,44.13,19.0
2021-01-19 04:00:00,35.96,4,1,1,34.74,44.47,24.14
2021-01-19 05:00:00,36.7,5,1,1,35.96,44.83,27.0
2021-01-19 06:00:00,55.1,6,1,1,36.7,58.93,35.03
2021-01-19 07:00:00,74.29,7,1,1,55.1,73.24,40.14
2021-01-19 08:00:00,84.94,8,1,1,74.29,75.77,54.51
2021-01-19 09:00:00,79.22,9,1,1,84.94,78.92,60.64
2021-01-19 10:00:00,74.29,10,1,1,79.22,75.65,54.96
2021-01-19 11:00:00,74.25,11,1,1,74.29,72.46,56.5
2021-01-19 12:00:00,72.63,12,1,1,74.25,70.51,55.34
2021-01-19 13:00:00,71.5,13,1,1,72.63,70.38,50.1
2021-01-19 14:00:00,71.5,14,1,1,71.5,71.19,48.05
2021-01-19 15:00:00,74.29,15,1,1,71.5,70.27,48.04
2021-01-19 16:00:00,81.26,16,1,1,74.29,72.22,52.01
2021-01-19 17:00:00,81.26,17,1,1,81.26,74.97,61.06
2021-01-19 18:00:00,74.2,18,1,1,81.26,76.99,64.12
2021-01-19 19:00:00,74.23,19,1,1,74.2,72.52,60.4
2021-01-19 20:00:00,52.66,20,1,1,74.23,63.24,50.45
2021-01-19 21:00:00,41.41,21,1,1,52.66,50.88,41.79
2021-01-19 22:00:00,48.37,22,1,1,41.41,51.97,40.71
2021-01-19 23:00:00,36.66,23,1,1,48.37,46.92,37.75
2021-01-20 00:00:00,31.23,0,2,1,36.66,37.83,34.62
2021-01-20 01:00:00,30.33,1,2,1,31.23,36.75,33.03
2021-01-20 02:00:00,28.4,2,2,1,30.33,35.94,32.43
2021-01-20 03:00:00,27.27,3,2,1,28.4,34.74,31.58
2021-01-20 04:00:00,26.77,4,2,1,27.27,35.96,30.84
2021-01-20 05:00:00,28.85,5,2,1,26.77,36.7,31.68
2021-01-20 06:00:00,34.46,6,2,1,28.85,55.1,36.81
2021-01-20 07:00:00,54.67,7,2,1,34.46,74.29,41.87
2021-01-20 08:00:00,62.82,8,2,1,54.67,84.94,50.28
2021-01-20 09:00:00,73.55,9,2,1,62.82,79.22,56.14
2021-01-20 10:00:00,73.41,10,2,1,73.55,74.29,52.05
2021-01-20 11:00:00,81.25,11,2,1,73.41,74.25,62.78
2021-01-20 12:00:00,81.23,12,2,1,81.25,72.63,64.12
2021-01-20 13:00:00,77.5,13,2,1,81.23,71.5,62.0
2021-01-20 14:00:00,73.4,14,2,1,77.5,71.5,64.1
2021-01-20 15:00:00,77.48,15,2,1,73.4,74.29,62.86
2021-01-20 16:00:00,81.26,16,2,1,77.48,81.26,64.76
2021-01-20 17:00:00,81.3,17,2,1,81.26,81.26,68.47
2021-01-20 18:00:00,81.28,18,2,1,81.3,74.2,67.65
2021-01-20 19:00:00,73.25,19,2,1,81.28,74.23,69.39
2021-01-20 20:00:00,50.06,20,2,1,73.25,52.66,57.92
2021-01-20 21:00:00,35.69,21,2,1,50.06,41.41,50.25
2021-01-20 22:00:00,32.19,22,2,1,35.69,48.37,50.47
2021-01-20 23:00:00,29.49,23,2,1,32.19,36.66,46.35
2021-01-21 00:00:00,25.3,0,3,1,29.49,31.23,38.03
2021-01-21 01:00:00,24.85,1,3,1,25.3,30.33,44.16
2021-01-21 02:00:00,21.49,2,3,1,24.85,28.4,44.17
2021-01-21 03:00:00,20.85,3,3,1,21.49,27.27,36.98
2021-01-21 04:00:00,19.97,4,3,1,20.85,26.77,39.44
2021-01-21 05:00:00,21.51,5,3,1,19.97,28.85,45.87
2021-01-21 06:00:00,31.74,6,3,1,21.51,34.46,80.04
2021-01-21 07:00:00,48.95,7,3,1,31.74,54.67,82.36
2021-01-21 08:00:00,48.9,8,3,1,48.95,62.82,121.63
2021-01-21 09:00:00,44.02,9,3,1,48.9,73.55,91.0
2021-01-21 10:00:00,44.58,10,3,1,44.02,73.41,89.27
2021-01-21 11:00:00,48.05,11,3,1,44.58,81.25,89.63
2021-01-21 12:00:00,48.99,12,3,1,48.05,81.23,91.05
2021-01-21 13:00:00,47.74,13,3,1,48.99,77.5,88.91
2021-01-21 14:00:00,47.66,14,3,1,47.74,73.4,89.24
2021-01-21 15:00:00,47.75,15,3,1,47.66,77.48,86.04
2021-01-21 16:00:00,49.67,16,3,1,47.75,81.26,99.07
2021-01-21 17:00:00,50.01,17,3,1,49.67,81.3,99.94
2021-01-21 18:00:00,49.18,18,3,1,50.01,81.28,103.14
2021-01-21 19:00:00,49.2,19,3,1,49.18,73.25,92.38
2021-01-21 20:00:00,35.71,20,3,1,49.2,50.06,87.7
2021-01-21 21:00:00,32.01,21,3,1,35.71,35.69,74.58
2021-01-21 22:00:00,30.08,22,3,1,32.01,32.19,62.74
2021-01-21 23:00:00,27.43,23,3,1,30.08,29.49,62.01
2021-01-22 00:00:00,24.09,0,4,1,27.43,25.3,55.6
2021-01-22 01:00:00,12.45,1,4,1,24.09,24.85,48.98
2021-01-22 02:00:00,13.92,2,4,1,12.45,21.49,47.49
2021-01-22 03:00:00,11.08,3,4,1,13.92,20.85,46.22
2021-01-22 04:00:00,11.8,4,4,1,11.08,19.97,45.3
2021-01-22 05:00:00,19.48,5,4,1,11.8,21.51,46.85
2021-01-22 06:00:00,26.93,6,4,1,19.48,31.74,109.92
2021-01-22 07:00:00,31.45,7,4,1,26.93,48.95,109.91
2021-01-22 08:00:00,36.76,8,4,1,31.45,48.9,80.04
2021-01-22 09:00:00,41.51,9,4,1,36.76,44.02,96.64
2021-01-22 10:00:00,39.62,10,4,1,41.51,44.58,100.16
2021-01-22 11:00:00,38.62,11,4,1,39.62,48.05,99.94
2021-01-22 12:00:00,37.46,12,4,1,38.62,48.99,89.11
2021-01-22 13:00:00,36.39,13,4,1,37.46,47.74,81.2
2021-01-22 14:00:00,35.83,14,4,1,36.39,47.66,78.52
2021-01-22 15:00:00,35.27,15,4,1,35.83,47.75,79.04
2021-01-22 16:00:00,35.18,16,4,1,35.27,49.67,78.87
2021-01-22 17:00:00,35.71,17,4,1,35.18,50.01,84.02
2021-01-22 18:00:00,36.22,18,4,1,35.71,49.18,99.5
2021-01-22 19:00:00,35.47,19,4,1,36.22,49.2,98.02
2021-01-22 20:00:00,33.35,20,4,1,35.47,35.71,95.01
2021-01-22 21:00:00,29.33,21,4,1,33.35,32.01,77.2
2021-01-22 22:00:00,27.83,22,4,1,29.33,30.08,67.18
2021-01-22 23:00:00,26.77,23,4,1,27.83,27.43,62.62
2021-01-23 00:00:00,25.4,0,5,1,26.77,24.09,53.7
2021-01-23 01:00:00,25.85,1,5,1,25.4,12.45,53.09
2021-01-23 02:00:00,24.97,2,5,1,25.85,13.92,51.65
2021-01-23 03:00:00,24.94,3,5,1,24.97,11.08,49.88
2021-01-23 04:00:00,26.01,4,5,1,24.94,11.8,48.45
2021-01-23 05:00:00,27.2,5,5,1,26.01,19.48,48.09
2021-01-23 06:00:00,30.37,6,5,1,27.2,26.93,47.35
2021-01-23 07:00:00,30.87,7,5,1,30.37,31.45,48.0
2021-01-23 08:00:00,33.83,8,5,1,30.87,36.76,51.43
2021-01-23 09:00:00,35.5,9,5,1,33.83,41.51,78.64
2021-01-23 10:00:00,36.2,10,5,1,35.5,39.62,79.92
2021-01-23 11:00:00,37.33,11,5,1,36.2,38.62,76.74
2021-01-23 12:00:00,37.75,12,5,1,37.33,37.46,73.36
2021-01-23 13:00:00,37.89,13,5,1,37.75,36.39,73.39
2021-01-23 14:00:00,37.98,14,5,1,37.89,35.83,85.22
2021-01-23 15:00:00,38.21,15,5,1,37.98,35.27,51.98
2021-01-23 16:00:00,39.67,16,5,1,38.21,35.18,73.31
2021-01-23 17:00:00,56.49,17,5,1,39.67,35.71,81.24
2021-01-23 18:00:00,61.58,18,5,1,56.49,36.22,79.92
2021-01-23 19:00:00,63.03,19,5,1,61.58,35.47,73.4
2021-01-23 20:00:00,57.66,20,5,1,63.03,33.35,63.76
2021-01-23 21:00:00,41.01,21,5,1,57.66,29.33,57.47
2021-01-23 22:00:00,39.04,22,5,1,41.01,27.83,52.98
2021-01-23 23:00:00,37.38,23,5,1,39.04,26.77,51.92
2021-01-24 00:00:00,36.48,0,6,1,37.38,25.4,48.17
2021-01-24 01:00:00,37.87,1,6,1,36.48,25.85,46.49
2021-01-24 02:00:00,37.91,2,6,1,37.87,24.97,44.82
2021-01-24 03:00:00,37.82,3,6,1,37.91,24.94,44.99
2021-01-24 04:00:00,37.88,4,6,1,37.82,26.01,44.98
2021-01-24 05:00:00,38.12,5,6,1,37.88,27.2,44.38
2021-01-24 06:00:00,38.74,6,6,1,38.12,30.37,44.33
2021-01-24 07:00:00,39.35,7,6,1,38.74,30.87,45.34
2021-01-24 08:00:00,40.66,8,6,1,39.35,33.83,46.5
2021-01-24 09:00:00,44.55,9,6,1,40.66,35.5,47.42
2021-01-24 10:00:00,48.99,10,6,1,44.55,36.2,51.13
2021-01-24 11:00:00,51.44,11,6,1,48.99,37.33,54.75
2021-01-24 12:00:00,54.34,12,6,1,51.44,37.75,58.08
2021-01-24 13:00:00,51.86,13,6,1,54.34,37.89,54.58
2021-01-24 14:00:00,45.99,14,6,1,51.86,37.98,52.82
2021-01-24 15:00:00,44.34,15,6,1,45.99,38.21,49.95
2021-01-24 16:00:00,45.93,16,6,1,44.34,39.67,56.96
2021-01-24 17:00:00,52.0,17,6,1,45.93,56.49,60.6
2021-01-24 18:00:00,61.98,18,6,1,52.0,61.58,67.05
2021-01-24 19:00:00,65.0,19,6,1,61.98,63.03,72.0
2021-01-24 20:00:00,62.91,20,6,1,65.0,57.66,67.78
2021-01-24 21:00:00,59.3,21,6,1,62.91,41.01,62.45
2021-01-24 22:00:00,54.9,22,6,1,59.3,39.04,55.56
2021-01-24 23:00:00,51.9,23,6,1,54.9,37.38,52.13
2021-01-25 00:00:00,44.06,0,0,1,51.9,36.48,46.9
2021-01-25 01:00:00,45.5,1,0,1,44.06,37.87,43.85
2021-01-25 02:00:00,41.76,2,0,1,45.5,37.91,44.37
2021-01-25 03:00:00,41.22,3,0,1,41.76,37.82,44.13
2021-01-25 04:00:00,40.56,4,0,1,41.22,37.88,44.47
2021-01-25 05:00:00,41.36,5,0,1,40.56,38.12,44.83
2021-01-25 06:00:00,45.66,6,0,1,41.36,38.74,58.93
2021-01-25 07:00:00,63.86,7,0,1,45.66,39.35,73.24
2021-01-25 08:00:00,70.0,8,0,1,63.86,40.66,75.77
2021-01-25 09:00:00,75.62,9,0,1,70.0,44.55,78.92
2021-01-25 10:00:00,79.67,10,0,1,75.62,48.99,75.65
2021-01-25 11:00:00,74.95,11,0,1,79.67,51.44,72.46
2021-01-25 12:00:00,72.2,12,0,1,74.95,54.34,70.51
2021-01-25 13:00:00,69.02,13,0,1,72.2,51.86,70.38
2021-01-25 14:00:00,67.0,14,0,1,69.02,45.99,71.19
2021-01-25 15:00:00,65.91,15,0,1,67.0,44.34,70.27
2021-01-25 16:00:00,66.01,16,0,1,65.91,45.93,72.22
2021-01-25 17:00:00,67.35,17,0,1,66.01,52.0,74.97
2021-01-25 18:00:00,73.46,18,0,1,67.35,61.98,76.99
2021-01-25 19:00:00,71.5,19,0,1,73.46,65.0,72.52
2021-01-25 20:00:00,65.07,20,0,1,71.5,62.91,63.24
2021-01-25 21:00:00,62.52,21,0,1,65.07,59.3,50.88
2021-01-25 22:00:00,55.26,22,0,1,62.52,54.9,51.97
2021-01-25 23:00:00,50.12,23,0,1,55.26,51.9,46.92
2021-01-26 00:00:00,40.54,0,1,1,50.12,44.06,37.83
2021-01-26 01:00:00,42.58,1,1,1,40.54,45.5,36.75
2021-01-26 02:00:00,42.32,2,1,1,42.58,41.76,35.94
2021-01-26 03:00:00,42.2,3,1,1,42.32,41.22,34.74
2021-01-26 04:00:00,41.78,4,1,1,42.2,40.56,35.96
2021-01-26 05:00:00,44.07,5,1,1,41.78,41.36,36.7
2021-01-26 06:00:00,49.8,6,1,1,44.07,45.66,55.1
2021-01-26 07:00:00,67.14,7,1,1,49.8,63.86,74.29
2021-01-26 08:00:00,70.75,8,1,1,67.14,70.0,84.94
2021-01-26 09:00:00,73.95,9,1,1,70.75,75.62,79.22
2021-01-26 10:00:00,71.73,10,1,1,73.95,79.67,74.29
2021-01-26 11:00:00,73.91,11,1,1,71.73,74.95,74.25
2021-01-26 12:00:00,72.0,12,1,1,73.91,72.2,72.63
2021-01-26 13:00:00,70.0,13,1,1,72.0,69.02,71.5
2021-01-26 14:00:00,65.91,14,1,1,70.0,67.0,71.5
2021-01-26 15:00:00,66.33,15,1,1,65.91,65.91,74.29
2021-01-26 16:00:00,68.15,16,1,1,66.33,66.01,81.26
2021-01-26 17:00:00,68.75,17,1,1,68.15,67.35,81.26
2021-01-26 18:00:00,73.73,18,1,1,68.75,73.46,74.2
2021-01-26 19:00:00,70.36,19,1,1,73.73,71.5,74.23
2021-01-26 20:00:00,63.15,20,1,1,70.36,65.07,52.66
2021-01-26 21:00:00,60.49,21,1,1,63.15,62.52,41.41
2021-01-26 22:00:00,54.93,22,1,1,60.49,55.26,48.37
2021-01-26 23:00:00,51.05,23,1,1,54.93,50.12,36.66
2021-01-27 00:00:00,45.03,0,2,1,51.05,40.54,31.23
2021-01-27 01:00:00,45.7,1,2,1,45.03,42.58,30.33
2021-01-27 02:00:00,44.04,2,2,1,45.7,42.32,28.4
2021-01-27 03:00:00,42.61,3,2,1,44.04,42.2,27.27
2021-01-27 04:00:00,41.58,4,2,1,42.61,41.78,26.77
2021-01-27 05:00:00,42.2,5,2,1,41.58,44.07,28.85
2021-01-27 06:00:00,45.0,6,2,1,42.2,49.8,34.46
2021-01-27 07:00:00,51.96,7,2,1,45.0,67.14,54.67
2021-01-27 08:00:00,62.04,8,2,1,51.96,70.75,62.82
2021-01-27 09:00:00,66.79,9,2,1,62.04,73.95,73.55
2021-01-27 10:00:00,66.12,10,2,1,66.79,71.73,73.41
2021-01-27 11:00:00,65.47,11,2,1,66.12,73.91,81.25
2021-01-27 12:00:00,65.94,12,2,1,65.47,72.0,81.23
2021-01-27 13:00:00,65.78,13,2,1,65.94,70.0,77.5
2021-01-27 14:00:00,65.54,14,2,1,65.78,65.91,73.4
2021-01-27 15:00:00,65.84,15,2,1,65.54,66.33,77.48
2021-01-27 16:00:00,66.16,16,2,1,65.84,68.15,81.26
2021-01-27 17:00:00,66.13,17,2,1,66.16,68.75,81.3
2021-01-27 18:00:00,69.85,18,2,1,66.13,73.73,81.28
2021-01-27 19:00:00,70.48,19,2,1,69.85,70.36,73.25
2021-01-27 20:00:00,63.99,20,2,1,70.48,63.15,50.06
2021-01-27 21:00:00,59.64,21,2,1,63.99,60.49,35.69
2021-01-27 22:00:00,55.75,22,2,1,59.64,54.93,32.19
2021-01-27 23:00:00,53.1,23,2,1,55.75,51.05,29.49
2021-01-28 00:00:00,48.39,0,3,1,53.1,45.03,25.3
2021-01-28 01:00:00,46.87,1,3,1,48.39,45.7,24.85
2021-01-28 02:00:00,44.93,2,3,1,46.87,44.04,21.49
2021-01-28 03:00:00,43.83,3,3,1,44.93,42.61,20.85
2021-01-28 04:00:00,42.4,4,3,1,43.83,41.58,19.97
2021-01-28 05:00:00,43.64,5,3,1,42.4,42.2,21.51
2021-01-28 06:00:00,51.94,6,3,1,43.64,45.0,31.74
2021-01-28 07:00:00,64.93,7,3,1,51.94,51.96,48.95
2021-01-28 08:00:00,68.23,8,3,1,64.93,62.04,48.9
2021-01-28 09:00:00,72.52,9,3,1,68.23,66.79,44.02
2021-01-28 10:00:00,68.83,10,3,1,72.52,66.12,44.58
2021-01-28 11:00:00,67.69,11,3,1,68.83,65.47,48.05
2021-01-28 12:00:00,67.44,12,3,1,67.69,65.94,48.99
2021-01-28 13:00:00,62.81,13,3,1,67.44,65.78,47.74
2021-01-28 14:00:00,61.56,14,3,1,62.81,65.54,47.66
2021-01-28 15:00:00,61.06,15,3,1,61.56,65.84,47.75
2021-01-28 16:00:00,59.52,16,3,1,61.06,66.16,49.67
2021-01-28 17:00:00,68.2,17,3,1,59.52,66.13,50.01
2021-01-28 18:00:00,80.07,18,3,1,68.2,69.85,49.18
2021-01-28 19:00:00,69.77,19,3,1,80.07,70.48,49.2
